id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,lat,lon,location
"10621278","HZ374594","2016-08-02T01:57:00.000","030XX S FORT DEARBORN","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0133","001","4","35","03","1181808","1885152","2016","2018-02-10T15:50:01.000","41.840087909","-87.608331312","
,  
(41.840087909, -87.608331312)"
"10621279","HZ374633","2016-08-02T04:40:00.000","001XX E 34TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0211","002","3","35","03","1177867","1882495","2016","2018-02-10T15:50:01.000","41.832887276","-87.622873627","
,  
(41.832887276, -87.622873627)"
"10625752","HZ377891","2016-08-04T12:45:00.000","066XX S STONY ISLAND AVE","0325","ROBBERY","VEHICULAR HIJACKING","GAS STATION","false","false","0321","003","5","42","03","1188012","1861466","2016","2018-02-10T15:50:01.000","41.774945985","-87.586321063","
,  
(41.774945985, -87.586321063)"
"10626308","HZ378795","2016-08-05T01:12:00.000","011XX N HARDING AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1112","011","27","23","03","1149843","1907372","2016","2018-02-10T15:50:01.000","41.901742668","-87.725052263","
,  
(41.901742668, -87.725052263)"
"10627972","HZ380144","2016-08-05T22:45:00.000","079XX S INDIANA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0623","006","6","44","03","1178966","1852509","2016","2018-02-10T15:50:01.000","41.75057784","-87.619754469","
,  
(41.75057784, -87.619754469)"
"10628388","HZ380774","2016-08-06T13:05:00.000","031XX W CORTEZ DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARK PROPERTY","false","false","1211","012","26","24","03","1154920","1906824","2016","2018-02-10T15:50:01.000","41.900138607","-87.706418436","
,  
(41.900138607, -87.706418436)"
"10629060","HZ381700","2016-08-07T03:30:00.000","051XX S PRAIRIE AVE","0325","ROBBERY","VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0231","002","3","40","03","1178910","1871083","2016","2018-02-10T15:50:01.000","41.801548073","-87.61939462","
,  
(41.801548073, -87.61939462)"
"10629070","HZ381644","2016-08-07T02:49:00.000","059XX S UNION AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0711","007","20","68","03","1172648","1865575","2016","2018-02-10T15:50:01.000","41.786573963","-87.642521936","
,  
(41.786573963, -87.642521936)"
"10631475","HZ384386","2016-08-09T05:30:00.000","003XX W 47TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0935","009","3","37","03","1174586","1873785","2016","2018-02-10T15:50:01.000","41.809060085","-87.635171763","
,  
(41.809060085, -87.635171763)"
"10631542","HZ384376","2016-08-09T05:00:00.000","006XX W STRATFORD PL","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1925","019","46","6","03","1171459","1923310","2016","2018-02-10T15:50:01.000","41.945029255","-87.645184536","
,  
(41.945029255, -87.645184536)"
"10632385","HZ384943","2016-08-09T13:35:00.000","049XX S BLACKSTONE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0222","002","4","39","03","1186758","1872618","2016","2018-02-10T15:50:01.000","41.805577741","-87.590564785","
,  
(41.805577741, -87.590564785)"
"10632505","HZ385030","2016-08-09T14:55:00.000","047XX W LE MOYNE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2533","025","37","25","03","1144699","1909557","2016","2018-02-10T15:50:01.000","41.907837078","-87.743891847","
,  
(41.907837078, -87.743891847)"
"10632898","HZ385618","2016-08-09T22:40:00.000","105XX S WALLACE ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","2233","022","34","49","03","1174174","1834861","2016","2018-02-10T15:50:01.000","41.702257033","-87.637837036","
,  
(41.702257033, -87.637837036)"
"10632999","HZ385734","2016-08-10T03:19:00.000","070XX S STATE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0322","003","6","69","03","1177509","1858457","2016","2018-02-10T15:50:01.000","41.766932865","-87.624914075","
,  
(41.766932865, -87.624914075)"
"10633919","HZ386395","2016-08-10T15:25:00.000","057XX S WESTERN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0824","008","16","63","03","1161349","1866610","2016","2018-02-10T15:50:01.000","41.789655791","-87.683921414","
,  
(41.789655791, -87.683921414)"
"10634250","HZ386515","2016-08-09T00:30:00.000","030XX S FORT DEARBORN","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARK PROPERTY","false","false","0133","001","4","35","03","1181887","1884908","2016","2018-02-10T15:50:01.000","41.839416527","-87.608048979","
,  
(41.839416527, -87.608048979)"
"10634287","HZ386651","2016-08-10T18:35:00.000","001XX W SWANN ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0215","002","3","37","03","1176005","1874109","2016","2018-02-10T15:50:01.000","41.80991742","-87.629957454","
,  
(41.80991742, -87.629957454)"
"10634366","HZ386923","2016-08-10T15:30:00.000","071XX S KEDZIE AVE","0325","ROBBERY","VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","true","false","0831","008","18","66","03","1156269","1857198","2016","2018-02-10T15:50:01.000","41.76393165","-87.702801419","
,  
(41.76393165, -87.702801419)"
"10634525","HZ387079","2016-08-11T03:50:00.000","089XX S UNION AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2223","022","21","71","03","1173208","1845561","2016","2018-02-10T15:50:01.000","41.731640721","-87.641059215","
,  
(41.731640721, -87.641059215)"
"10636024","HZ388376","2016-08-11T23:45:00.000","091XX S DR MARTIN LUTHER KING JR DR","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0633","006","6","44","03","1180511","1844647","2016","2018-02-10T15:50:01.000","41.728968295","-87.614333612","
,  
(41.728968295, -87.614333612)"
"10636098","HZ388490","2016-08-12T03:44:00.000","023XX W OGDEN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1233","012","25","28","03","1161085","1894497","2016","2018-02-10T15:50:01.000","41.866186381","-87.684116707","
,  
(41.866186381, -87.684116707)"
"10636748","HZ388661","2016-08-12T09:00:00.000","080XX S WENTWORTH AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0623","006","17","44","03","1176335","1851566","2016","2018-02-10T15:50:01.000","41.748049608","-87.629423901","
,  
(41.748049608, -87.629423901)"
"10637298","HZ389499","2016-08-12T18:50:00.000","069XX S CALUMET AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0322","003","6","69","03","1179676","1859153","2016","2018-02-10T15:50:01.000","41.76879351","-87.616949965","
,  
(41.76879351, -87.616949965)"
"10637350","HZ389664","2016-08-12T17:10:00.000","083XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0632","006","6","44","03","1178160","1849816","2016","2018-02-10T15:50:01.000","41.743206236","-87.622789501","
,  
(41.743206236, -87.622789501)"
"10639215","HZ390857","2016-08-13T17:55:00.000","022XX W HURON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","RESIDENCE-GARAGE","true","false","1221","012","1","24","03","1161303","1904632","2016","2018-02-10T15:50:01.000","41.893993194","-87.68303449","
,  
(41.893993194, -87.68303449)"
"10639402","HZ391128","2016-08-13T23:12:00.000","008XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0123","001","2","32","03","1176920","1896499","2016","2018-02-10T15:50:01.000","41.871336669","-87.625925","
,  
(41.871336669, -87.625925)"
"10639412","HZ391229","2016-08-14T02:20:00.000","043XX N HARDING AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1723","017","39","16","03","1149278","1928600","2016","2018-02-10T15:50:01.000","41.96000513","-87.726575789","
,  
(41.96000513, -87.726575789)"
"10639484","HZ391290","2016-08-14T03:57:00.000","038XX W VAN BUREN ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","1133","011","24","26","03","1150967","1897751","2016","2018-02-10T15:50:01.000","41.875319691","-87.721175752","
,  
(41.875319691, -87.721175752)"
"10639508","HZ391274","2016-08-14T03:20:00.000","012XX W GRENSHAW ST","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","false","false","1231","012","2","28","03","1168068","1895138","2016","2018-02-10T15:50:01.000","41.867797563","-87.658463112","
,  
(41.867797563, -87.658463112)"
"12130573","JD326320","2020-08-09T16:22:00.000","012XX N SCHICK PL","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1821","018","2","8","03","1172634","1908883","2020","2020-08-16T15:50:14.000","41.905414973","-87.641293705","
,  
(41.905414973, -87.641293705)"
"10640035","HZ390888","2016-08-13T20:15:00.000","026XX N ELSTON AVE","0325","ROBBERY","VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","true","false","1432","014","1","22","03","1160965","1917567","2016","2018-04-18T15:52:37.000","41.929494816","-87.683916158","
,  
(41.929494816, -87.683916158)"
"10640327","HZ392276","2016-08-14T22:36:00.000","075XX S COLFAX AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0421","004","7","43","03","1194834","1855490","2016","2018-02-10T15:50:01.000","41.758382087","-87.561509647","
,  
(41.758382087, -87.561509647)"
"10640376","HZ392414","2016-08-15T01:20:00.000","045XX S DREXEL BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","0221","002","4","39","03","1182953","1875197","2016","2018-02-10T15:50:01.000","41.812744104","-87.604439626","
,  
(41.812744104, -87.604439626)"
"10641886","HZ393658","2016-08-15T20:25:00.000","039XX W VAN BUREN ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","1132","011","24","26","03","1150245","1897735","2016","2018-02-10T15:50:01.000","41.875289885","-87.723827091","
,  
(41.875289885, -87.723827091)"
"10642042","HZ393779","2016-08-15T23:05:00.000","060XX S KEDZIE AVE","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","false","false","0823","008","16","66","03","1156091","1864310","2016","2018-02-10T15:50:01.000","41.783451628","-87.70326286","
,  
(41.783451628, -87.70326286)"
"10642070","HZ393877","2016-08-16T02:20:00.000","082XX S DR MARTIN LUTHER KING JR DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0631","006","6","44","03","1180338","1850357","2016","2018-02-10T15:50:01.000","41.744641174","-87.614792711","
,  
(41.744641174, -87.614792711)"
"10642077","HZ393858","2016-08-16T02:00:00.000","079XX S VINCENNES AVE","0325","ROBBERY","VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0621","006","17","44","03","1174998","1852438","2016","2018-02-10T15:50:01.000","41.750472394","-87.634297122","
,  
(41.750472394, -87.634297122)"
"10642894","HZ393913","2016-08-16T04:55:00.000","041XX N MARINE DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1915","019","46","3","03","1171273","1927406","2016","2018-02-10T15:50:01.000","41.956272914","-87.64574741","
,  
(41.956272914, -87.64574741)"
"10643662","HZ395047","2016-08-16T21:05:00.000","077XX S PRAIRIE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0623","006","6","69","03","1179373","1853817","2016","2018-02-10T15:50:01.000","41.754157868","-87.618223202","
,  
(41.754157868, -87.618223202)"
"10643849","HZ395137","2016-08-16T21:45:00.000","096XX S WALLACE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2223","022","21","73","03","1173998","1841053","2016","2018-02-10T15:50:01.000","41.719252676","-87.638298484","
,  
(41.719252676, -87.638298484)"
"10645547","HZ396430","2016-08-16T22:30:00.000","038XX W ROOSEVELT RD","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1011","010","24","29","03","1151182","1894442","2016","2018-02-10T15:50:01.000","41.866235211","-87.720473094","
,  
(41.866235211, -87.720473094)"
"10046195","HY234831","2015-04-24T21:33:00.000","016XX W 77TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0611","006","17","71","03","1166544","1853646","2015","2015-08-17T15:03:40.000","41.75397162","-87.665242135","
,  
(41.75397162, -87.665242135)"
"10648409","HZ399123","2016-08-19T19:20:00.000","081XX S WABASH AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0631","006","6","44","03","1178126","1850996","2016","2018-02-10T15:50:01.000","41.746445067","-87.622878381","
,  
(41.746445067, -87.622878381)"
"10648702","HZ398598","2016-08-19T13:18:00.000","093XX S COTTAGE GROVE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0633","006","9","44","03","1183191","1843333","2016","2018-02-10T15:50:01.000","41.725300675","-87.604556978","
,  
(41.725300675, -87.604556978)"
"10648711","HZ399382","2016-08-19T22:55:00.000","011XX N LOCKWOOD AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1524","015","37","25","03","1140819","1906985","2016","2018-02-10T15:50:01.000","41.900851493","-87.758208446","
,  
(41.900851493, -87.758208446)"
"10650260","HZ400116","2016-08-20T14:15:00.000","009XX N HONORE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1212","012","1","24","03","1163895","1906384","2016","2018-02-10T15:50:01.000","41.898746511","-87.673465436","
,  
(41.898746511, -87.673465436)"
"10650642","HZ395159","2016-08-16T22:33:00.000","012XX E 65TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0314","003","20","42","03","1185564","1862153","2016","2018-02-10T15:50:01.000","41.776889174","-87.595273345","
,  
(41.776889174, -87.595273345)"
"10651555","HZ401840","2016-08-21T20:40:00.000","013XX N CLEAVER ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1433","014","1","24","03","1166478","1908983","2016","2018-02-10T15:50:01.000","41.905823434","-87.663903749","
,  
(41.905823434, -87.663903749)"
"10651709","HZ401935","2016-08-21T22:45:00.000","076XX S VINCENNES AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0623","006","17","69","03","1175515","1854490","2016","2018-02-10T15:50:01.000","41.756091788","-87.632341337","
,  
(41.756091788, -87.632341337)"
"10652646","HZ402654","2016-08-22T13:45:00.000","001XX N KEELER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","false","false","1114","011","28","26","03","1148373","1900391","2016","2018-02-10T15:50:01.000","41.882614526","-87.730631915","
,  
(41.882614526, -87.730631915)"
"10652875","HZ402495","2016-08-22T12:20:00.000","036XX W SCHRAEDER DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1122","011","28","27","03","1152029","1900908","2016","2018-02-10T15:50:01.000","41.883961987","-87.717193264","
,  
(41.883961987, -87.717193264)"
"10652954","HZ402731","2016-08-21T23:30:00.000","071XX S CRANDON AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0333","003","5","43","03","1192784","1858097","2016","2018-02-10T15:50:01.000","41.765586123","-87.568937672","
,  
(41.765586123, -87.568937672)"
"10654554","HZ404752","2016-08-23T23:25:00.000","039XX W CORNELIA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1732","017","30","21","03","1149691","1922983","2016","2018-02-10T15:50:01.000","41.944583619","-87.725203931","
,  
(41.944583619, -87.725203931)"
"10655107","HZ404949","2016-08-24T07:48:00.000","065XX S KEDZIE AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0831","008","15","66","03","1156182","1860866","2016","2018-02-10T15:50:01.000","41.773998952","-87.703021773","
,  
(41.773998952, -87.703021773)"
"10656007","HZ406099","2016-08-24T23:45:00.000","064XX S KIMBARK AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0314","003","20","42","03","1185748","1862467","2016","2018-02-10T15:50:01.000","41.777746482","-87.594588927","
,  
(41.777746482, -87.594588927)"
"10656046","HZ406147","2016-08-25T01:00:00.000","005XX N MARSHFIELD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1215","012","26","24","03","1165299","1903755","2016","2018-02-10T15:50:01.000","41.891502594","-87.668383467","
,  
(41.891502594, -87.668383467)"
"10657087","HZ406651","2016-08-25T13:08:00.000","036XX W SCHRAEDER DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARK PROPERTY","false","false","1122","011","28","27","03","1152085","1900932","2016","2018-09-07T15:55:39.000","41.884026742","-87.716986992","
,  
(41.884026742, -87.716986992)"
"10657302","HZ407061","2016-08-25T18:10:00.000","013XX N MASSASOIT AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","2531","025","29","25","03","1137767","1908389","2016","2018-02-10T15:50:01.000","41.904759838","-87.769384926","
,  
(41.904759838, -87.769384926)"
"10657489","HZ406036","2016-08-24T21:50:00.000","082XX S STATE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0631","006","6","44","03","1177732","1850157","2016","2018-02-10T15:50:01.000","41.744151668","-87.62434741","
,  
(41.744151668, -87.62434741)"
"10657494","HZ406193","2016-08-25T01:00:00.000","065XX S ALBANY AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0831","008","17","66","03","1156842","1861200","2016","2018-10-26T16:01:05.000","41.774902198","-87.700593313","
,  
(41.774902198, -87.700593313)"
"10657642","HZ407405","2016-08-26T00:10:00.000","053XX S SHORE DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0234","002","5","41","03","1189028","1870341","2016","2018-02-10T15:50:01.000","41.799275367","-87.582312425","
,  
(41.799275367, -87.582312425)"
"10657706","HZ407465","2016-08-26T01:45:00.000","001XX W 87TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0634","006","21","44","03","1176702","1847271","2016","2018-02-10T15:50:01.000","41.73625535","-87.62820806","
,  
(41.73625535, -87.62820806)"
"10659007","HZ408737","2016-08-26T21:30:00.000","019XX W 21ST PL","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1234","012","25","31","03","1163821","1889756","2016","2018-02-10T15:50:01.000","41.853119415","-87.674206246","
,  
(41.853119415, -87.674206246)"
"10659075","HZ408654","2016-08-26T22:15:00.000","038XX W LAKE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1122","011","27","26","03","1150904","1901361","2016","2018-02-10T15:50:01.000","41.885227157","-87.721312545","
,  
(41.885227157, -87.721312545)"
"10659487","HZ409350","2016-08-27T13:15:00.000","035XX W SCHRAEDER DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARK PROPERTY","false","false","1123","011","28","27","03","1152616","1901078","2016","2018-02-10T15:50:01.000","41.884416899","-87.715033228","
,  
(41.884416899, -87.715033228)"
"10659704","HZ409670","2016-08-27T17:00:00.000","053XX S ROCKWELL ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0923","009","14","63","03","1159947","1869054","2016","2018-02-10T15:50:01.000","41.796391399","-87.688994987","
,  
(41.796391399, -87.688994987)"
"10659924","HZ409876","2016-08-27T20:30:00.000","045XX W GLADYS AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1131","011","24","26","03","1146330","1897973","2016","2018-02-10T15:50:01.000","41.876018376","-87.738195508","
,  
(41.876018376, -87.738195508)"
"10660008","HZ410114","2016-08-28T01:15:00.000","111XX S STATE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0522","005","34","49","03","1178229","1831287","2016","2018-02-10T15:50:01.000","41.692358646","-87.623096746","
,  
(41.692358646, -87.623096746)"
"10660522","HZ409741","2016-08-27T18:30:00.000","006XX E 61ST ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","OTHER","false","false","0313","003","20","42","03","1181461","1864702","2016","2018-02-10T15:50:01.000","41.783979518","-87.610236071","
,  
(41.783979518, -87.610236071)"
"10661003","HZ411424","2016-08-29T05:35:00.000","006XX N CHRISTIANA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1121","011","27","23","03","1153927","1904149","2016","2018-02-10T15:50:01.000","41.892818007","-87.71013714","
,  
(41.892818007, -87.71013714)"
"10661059","HZ411522","2016-08-29T00:30:00.000","038XX W ROOSEVELT RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1011","010","24","29","03","1151170","1894442","2016","2018-02-10T15:50:01.000","41.866235446","-87.720517147","
,  
(41.866235446, -87.720517147)"
"10661954","HZ412742","2016-08-29T23:00:00.000","026XX W MONROE ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1125","011","2","27","03","1158674","1899586","2016","2018-02-10T15:50:01.000","41.880200785","-87.692828297","
,  
(41.880200785, -87.692828297)"
"10661961","HZ412648","2016-08-29T21:00:00.000","038XX W HARRISON ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1133","011","24","26","03","1151141","1897093","2016","2018-02-10T15:50:01.000","41.873510659","-87.720554136","
,  
(41.873510659, -87.720554136)"
"10661983","HZ412762","2016-08-29T23:10:00.000","054XX S DORCHESTER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0234","002","4","41","03","1186462","1869736","2016","2018-02-10T15:50:01.000","41.797676337","-87.591741576","
,  
(41.797676337, -87.591741576)"
"10662034","HZ412819","2016-08-30T00:30:00.000","067XX S CHAPPEL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0331","003","5","43","03","1191035","1860786","2016","2018-02-10T15:50:01.000","41.773007423","-87.575261338","
,  
(41.773007423, -87.575261338)"
"10662053","HZ412846","2016-08-30T00:50:00.000","002XX W 23RD PL","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","0914","009","25","34","03","1175036","1888727","2016","2018-02-10T15:50:01.000","41.850052157","-87.633074534","
,  
(41.850052157, -87.633074534)"
"10662111","HZ412891","2016-08-30T04:00:00.000","003XX E 60TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0232","002","20","40","03","1179810","1865312","2016","2018-02-10T15:50:01.000","41.785691358","-87.616270545","
,  
(41.785691358, -87.616270545)"
"10663516","HZ414192","2016-08-30T21:40:00.000","103XX S BENSLEY AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0434","004","10","51","03","1194512","1837014","2016","2018-02-10T15:50:01.000","41.707690243","-87.563295528","
,  
(41.707690243, -87.563295528)"
"10664733","HZ415403","2016-08-31T20:25:00.000","059XX S DR MARTIN LUTHER KING JR DR","0325","ROBBERY","VEHICULAR HIJACKING","ALLEY","false","false","0232","002","20","40","03","1179938","1865770","2016","2018-02-10T15:50:01.000","41.786945223","-87.615787227","
,  
(41.786945223, -87.615787227)"
"10665848","HZ416312","2016-09-01T13:48:00.000","079XX S ST LOUIS AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0834","008","18","70","03","1154424","1851894","2016","2018-02-10T15:50:01.000","41.749413528","-87.709704762","
,  
(41.749413528, -87.709704762)"
"12013044","JD190170","2020-03-19T07:50:00.000","090XX S ADA ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2222","022","21","73","03","1168913","1844867","2020","2020-03-26T15:47:15.000","41.729830002","-87.656813463","
,  
(41.729830002, -87.656813463)"
"10667688","HZ418545","2016-09-03T04:07:00.000","031XX N LAKEWOOD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1933","019","32","6","03","1167117","1921127","2016","2018-02-10T15:50:01.000","41.939133547","-87.661206839","
,  
(41.939133547, -87.661206839)"
"10667850","HZ418599","2016-09-03T05:50:00.000","046XX W ADAMS ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1113","011","28","25","03","1145484","1898722","2016","2018-02-10T15:50:01.000","41.878089777","-87.741282785","
,  
(41.878089777, -87.741282785)"
"10668561","HZ419610","2016-09-03T23:07:00.000","035XX N RACINE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","1924","019","44","6","03","1167653","1923859","2016","2018-02-10T15:50:01.000","41.94661873","-87.659157935","
,  
(41.94661873, -87.659157935)"
"10669354","HZ420883","2016-09-05T00:45:00.000","041XX N MOZART ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1724","017","33","16","03","1156643","1927279","2016","2018-02-10T15:50:01.000","41.95623393","-87.699534421","
,  
(41.95623393, -87.699534421)"
"10669385","HZ420864","2016-09-04T22:39:00.000","044XX S LECLAIRE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0814","008","23","56","03","1143102","1874743","2016","2018-02-10T15:50:01.000","41.812332796","-87.750626429","
,  
(41.812332796, -87.750626429)"
"10669448","HZ420919","2016-09-05T00:45:00.000","016XX W AINSLIE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2032","020","47","3","03","1164585","1933028","2016","2018-02-10T15:50:01.000","41.971844532","-87.670174112","
,  
(41.971844532, -87.670174112)"
"10669488","HZ420994","2016-09-05T04:00:00.000","039XX W 21ST ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","false","false","1014","010","24","29","03","1150292","1889765","2016","2018-02-10T15:50:01.000","41.853418351","-87.723862269","
,  
(41.853418351, -87.723862269)"
"10670214","HZ421849","2016-09-05T20:05:00.000","011XX W HUBBARD ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","RESIDENCE-GARAGE","false","false","1214","012","27","24","03","1168880","1903239","2016","2018-02-10T15:50:01.000","41.890009749","-87.655247162","
,  
(41.890009749, -87.655247162)"
"10671718","HZ423497","2016-09-06T21:30:00.000","012XX W HURON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1215","012","27","24","03","1168122","1904832","2016","2018-02-10T15:50:01.000","41.894397455","-87.657984817","
,  
(41.894397455, -87.657984817)"
"10671868","HZ423679","2016-09-07T02:55:00.000","023XX W ERIE ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1221","012","26","24","03","1160688","1904281","2016","2018-02-10T15:50:01.000","41.893042789","-87.685302923","
,  
(41.893042789, -87.685302923)"
"10672306","HZ423410","2016-09-06T20:12:00.000","007XX W 68TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0723","007","6","68","03","1172656","1859785","2016","2018-02-10T15:50:01.000","41.770685362","-87.64266311","
,  
(41.770685362, -87.64266311)"
"10672507","HZ424233","2016-09-07T13:30:00.000","062XX S KILBOURN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0813","008","13","65","03","1147442","1862948","2016","2018-02-10T15:50:01.000","41.779883618","-87.735008232","
,  
(41.779883618, -87.735008232)"
